need,treatment,outcome
0.33152131582290795,1,3.0749368913788624
-2.6387282551601836,0,-4.597203514345591
1.1158226965743765,0,2.8576190379452715
1.0195864175901883,1,5.748716984264319
1.3560343047847265,1,4.2789561360537665
-0.9366804071695294,1,-0.5226396023175106
0.9620453857951156,1,5.3609365826176685
1.0187492964379552,1,5.048711171527019
-0.650916612739569,0,-1.4942334516292606
1.0559644269640553,1,5.759789938425355
0.4630407110329685,1,4.75805402460279
-1.6980117737290348,1,-3.1141910757954134
0.5844808204699021,1,3.355973467939398
-0.767206863428331,0,-2.017629486515455
-1.6759319146115572,0,-4.8372329948455794
0.3665532755666423,1,3.606105603106019
-0.06533070309746135,0,-0.05429933640029193
1.403813571030907,1,5.764600890425786
0.18171912104048785,1,3.646567925194546
0.7785193267370195,1,5.490282848187321
0.5088093660501498,1,4.337102483223355
1.0209573546927946,1,6.273121166048167
-0.8864073450402452,1,-1.388959746279729
0.1985366301126829,1,2.9103066225715937
-0.1407359030721974,1,3.5404911512231125
0.6536833838387704,1,3.769855386626405
0.2558130767641639,0,-0.36052636773445745
-0.6140378659858325,1,1.3386371451300902
-0.3379335399185156,0,-0.8621528805728743
1.6485027085389008,0,3.5865598417748297
-1.6943511182112838,0,-2.3923039610395533
0.7093647068653336,1,5.059902520966226
1.2414462967330155,1,5.200732860717488
0.578837152502387,0,0.007585443323191665
1.9710082512979954,1,8.333097170247457
0.9385156470752223,0,1.4197103752124909
0.38412371373769705,0,3.112928586756854
-0.4667295584178887,1,2.261118908193673
0.4026674471809347,0,1.5666405893248272
0.681681920188094,0,1.9528919690090476
0.0035004243602775667,0,1.1303204968074925
-0.7428266092445683,1,-1.252415217551416
-1.2042226660064455,0,-4.213826698997943
0.18540688538097266,0,1.4976552204678983
-1.480316207781571,0,-2.2002106076159293
-0.47154268945751576,0,-2.414138749821909
-2.431740470876862,0,-7.897982343234371
0.8330185296212462,1,5.2500681110700915
1.1540467091711875,1,6.370529191680612
0.07894806026243958,1,3.3447525278341863
1.831459031859799,1,7.519018503704997
1.3473867522162726,0,1.5166118319333746
0.4797857151472102,0,0.8244541487839002
-0.11321436091221729,0,-0.5089369332697056
-0.349398118883248,1,1.5782645012786831
0.5624910743599889,0,-0.5125107409937142
-0.14122684089428747,1,3.2316694310890677
0.54823020165745,1,5.236337985731637
0.622453613832846,0,0.7614894738876349
-0.2295792478101455,0,-0.7599197276556582
1.0957858156229892,1,5.2425529975514635
-0.22855125697241352,1,1.9414295911287
0.02133854864532489,0,0.5465122572200835
-0.9775246003243668,0,-1.9264925488537843
-0.27061673499292604,1,3.398229400455228
2.1581984559754126,1,9.449425159961296
-0.9003865688702194,0,-2.422772515397055
0.4377123603741023,1,6.936385337048049
-0.45449115224456677,0,0.4137240772173514
-2.213901501515942,0,-6.192893690298593
0.5589704232868418,0,1.5240248448093145
-0.5561242589404028,0,-3.376123976598051
0.31904121634133936,1,3.824860673680287
0.9897189625718716,1,7.1479921689955415
0.2345983841880882,1,6.367800430838479
0.3282988459044961,0,0.699468582396641
-0.8679399238070749,0,-1.8349674244846812
0.7068253608579596,1,5.372375431044278
-0.1896840137902715,0,1.5054935370477274
-1.9984286073005315,0,-5.979045856248874
0.8272444287119297,1,7.723624120499183
1.1329828529325137,1,5.515385245563532
1.4811224555584723,1,5.5326521999756455
2.1708230024062236,1,8.111796302093078
0.7735345476277582,1,4.124231363373021
0.5139721177685398,1,4.704185986046477
1.091547741955067,1,4.076475217253737
-0.886995146681884,0,-2.0758478286438025
-1.671969431144851,1,-0.5159546385090179
-0.47700880850442584,1,3.2903119712484967
1.2772441773530157,1,6.873716531002163
-0.6610991321844433,1,2.7685266485372333
0.4656105876591193,0,0.55835879643957
0.5732973027154844,1,4.827433513032855
0.24426513744191575,1,1.3814358491436907
-1.2776323551684412,0,-3.308068846773672
0.342705746112182,0,1.2435156476900484
-0.4215534637480234,0,-0.576651116768962
1.7028611922056234,1,5.6830758090817355
1.1368784629352133,0,2.4520302464373627
-0.3862930759141056,0,-1.2164931906427483
1.7657364784913037,1,6.985266099903912
0.3437114092918606,1,4.584284369869202
-1.671636531442145,0,-4.395918763203724
-0.07830528280636669,1,2.9035637535826577
1.6352779279622716,1,6.598575220636856
-0.8198385028152636,0,-0.9847718151980742
-0.06823990513573179,1,3.9686344234754714
-1.359846317763803,0,-3.7079575388484587
-1.2011329665351465,0,-0.1522431831356199
-0.8342397439039501,0,-2.8520771574929147
-1.2273982447914742,0,-2.061298698098428
-0.6182740847024535,0,-2.496685886343503
1.7382832845010314,1,8.118732459515469
-0.036072565999093545,1,3.6048225784686956
0.7855217009121037,0,0.9520661349284478
1.0915690169080874,1,5.598319577764656
-1.1084364648718115,1,2.0966482841850036
-0.8315124124259453,0,-2.8930826013129813
0.765818727460864,0,2.316412805770131
-0.634283005513545,1,1.7497763725011142
0.6995871716246348,1,4.706684974493109
1.6773224210376476,1,5.462175665053263
-1.4553828874107317,0,-2.809832184213521
-0.3569341628434746,0,-0.8807191252402669
-0.1982713727109414,0,0.6081672409253591
-0.5263664510704211,0,-1.0841580224732361
-0.6079740066655511,0,-1.4554657850669512
-0.4921208147483594,1,2.142238995766472
-0.015250725961813726,1,1.974342370651964
0.16488480163371386,1,4.970318231352963
0.9534108426429804,1,5.008112763822946
-0.025118668810001635,1,2.574641793702413
1.1181749473009739,1,7.087733685504373
-0.591800076748272,1,1.76784200363605
-1.2013628376116197,0,-3.2398571258250883
-0.3047540344119187,0,-0.34806499247649353
0.46249265457199035,1,4.782215715056592
0.8604667031447575,1,5.032827131118172
1.4602335856225397,1,7.572914049071109
0.29020030398368707,0,-0.5450536097015629
0.7530260058338298,1,5.1443748036394945
1.3687793673814597,1,7.222218102610008
-0.7792468981385897,0,-1.3263221403956573
-0.2101409993909198,0,-2.766401956151487
2.770913210532955,1,9.800690470795207
0.8563889423025746,1,3.926935443231055
0.5107003086963713,1,5.562522476077917
0.8936908443257267,0,1.8435532088176956
-1.3356771456393552,1,0.8355109884414114
-0.6468264285816633,0,-2.8341099132067686
-1.0122978794780464,0,-2.1401019146299096
0.41860831970916607,0,1.0544614013276117
-0.36896606491027684,0,1.841654097779954
0.09538848913042,1,4.416398910454203
-0.31101624729882466,0,0.3363436517237359
-1.6264059274856337,0,-2.0382070767416076
0.884976437154022,1,5.496208684150868
-1.7621964371379413,0,-4.504997353893232
-0.7276467392713127,0,-2.032640727914043
-1.315472279988113,0,-2.960864042299127
-0.879741170206896,0,-4.969475543708015
0.20185856281974357,1,3.506972614757741
1.2350229606028202,1,6.314348938641992
-1.5609949889336996,0,-4.05833794972211
-0.5572080183009285,0,-2.9239275703717413
-1.7490442929426302,0,-4.522447318303356
-0.6054120256941014,1,-0.04722927349667572
0.07189206863294748,1,4.9534879110790895
0.7670775671525658,1,4.660343718413333
-2.118561986472104,0,-7.359109019366505
0.5505518199245228,1,4.1698685982413055
-0.9726400090720136,0,-1.5362016361927688
-1.2161907771935654,0,-2.86439886896912
0.06748769509174689,1,2.2548631628945874
0.6271463044975679,0,0.8896175764019929
-0.10045473513295955,1,2.4620159174272356
-1.0931306445721,0,-3.1724900394327444
-0.10098100114286084,0,-1.5120186443100083
-0.7251785334997313,1,1.1194559186003699
0.6040324749548991,1,3.176346952854616
1.075357831302598,1,6.637439424138855
1.0114619908847764,1,6.599760826111552
-0.019748497980012797,0,-1.052558681683392
1.1226606845622364,0,2.090007798317155
-1.020980286621599,1,0.024549148312252134
1.782866332424791,1,7.425648036747918
-1.0265820773981216,0,-2.3096074500631927
-2.030119190350568,0,-4.612245260035033
1.3654364094947014,1,6.853312885204301
-0.7101344212026242,0,-0.2214705001692221
0.11673888250521626,1,3.3522112719145634
-1.0308080469242775,0,-3.8795016317147226
2.3636034073404546,1,7.299827083511404
1.8218176700575637,1,9.190331050125973
1.546553931224362,1,7.3760406965109215
0.08835773727434934,1,3.427346674650171
0.9806992297503594,1,5.900759520552109
-0.05305206365869113,0,0.027638765735322396
1.1222013463934573,1,6.238692269101256
-0.41060936368170925,0,-1.3991118277613952
1.5847044157369163,1,8.016957628979744
-0.4608723132490582,1,1.3229539722879815
-0.3472909043253106,0,-1.7715143791376946
-0.4665289746918543,0,-2.857167076603032
0.19245236471668217,0,0.24340620280561687
-0.3881958429258556,0,0.2970129540880252
0.48725556920696034,0,0.760788780528954
-0.4809869834013514,0,-2.5810153334871604
0.7907885211840321,1,5.261799391929989
1.5183670181085638,1,6.1448497489974505
0.07754714379504593,1,4.742134955714748
2.2183284347698473,1,9.62041885233787
1.1275293428717001,0,1.547928562304718
2.1382365117749007,1,8.171696544218358
-0.06119892705183975,0,-0.9082686611964605
-1.6614592002832689,0,-5.31415258678929
-0.7061372242607193,0,-1.8212775524616067
-0.6041366901672663,0,-0.6921089616058216
-0.9530254487620436,0,-2.4642709097410664
-2.1959046462989926,0,-6.005912867394578
1.0246467407122566,1,3.3553803355895506
-1.8600191617644113,0,-5.315863224136875
0.9288792838403086,1,5.874002971048236
2.1855499694698497,1,7.121933992036055
-0.7783332723543573,0,-0.6632710629633876
0.38757049113403363,0,0.3852913659883421
-0.3986322912947266,1,2.1971390917427804
0.8270759467747779,1,4.668550711458872
-1.1944107865051334,1,-1.1623437066845221
-0.13179107959052716,1,3.110818355771994
1.1211802637319142,1,5.204937956077975
-0.04887052982786454,0,-0.9552074886078745
-1.628627687756003,1,-3.44771849207411
1.2416534170506592,1,7.406820315929841
-1.2959759103663546,0,-3.2337910276069084
0.07873414321421825,0,1.3034047455906217
0.5826442968590089,1,5.07680314914351
0.1198503182351572,0,1.4060582137631508
2.5374371421669175,1,8.779448040114485
0.7338134110719444,0,0.46207791577880886
-0.20235012074701347,1,3.2568175735463365
0.6026629045979297,0,1.6368560051605416
0.2099446286073568,1,3.058495188597962
0.04436941260527091,0,0.8536369392551665
0.24378719373272661,1,3.9175985793896064
-0.43408697541210967,0,-0.4462789643956234
0.21290166362990579,0,-0.4901402717295169
-0.505491138155891,1,2.713888616606493
-1.8961962578243126,0,-4.74512132055898
1.1402006107627027,1,6.9353716984276215
-0.5654478274346068,0,-0.4453662481207574
0.1413870373327949,0,1.0397655858868775
-0.7604223965127959,0,-2.0121822024241838
-0.7302361621819414,0,-1.1160211823334651
-1.0389891372689044,0,-1.486687289543416
0.9482969578735007,0,2.9774752600672234
1.189721597394168,0,3.1769013392424856
0.025934564565606395,0,0.7766852557268494
-0.5366577300982632,1,1.1326511793338736
-1.693070064351189,0,-2.7186856110419204
0.7954311841718266,1,3.3067505760273903
-0.6765570691592956,0,-1.656989952086792
-1.1172606724355594,0,-3.199109599680213
0.02926342150421162,0,-0.5677331395666572
-0.33412569113368507,0,-0.530118227669255
-1.5180541993858732,1,-1.9206111042491665
-1.3807206006046315,0,-1.299869302994269
0.3365431727677922,1,2.489252493598385
-0.6556913355511337,1,0.40950363787006994
0.5102585746963781,1,3.229962799111078
0.14653130647672571,1,3.564826382618149
1.0475419663029002,1,6.633399021822078
-0.8321450839832768,0,-1.5543558045170114
0.23271782750501074,1,5.054138860936513
0.638274589873962,1,3.7684184292596665
-0.626217485903185,1,2.0931777477689915
1.1272032556361231,1,5.514471503281489
-1.666277691581314,0,-3.937620107946713
-0.8329409969796399,0,-0.9736713995363764
-1.703687771136912,0,-5.95148974610764
-0.7358749733242059,1,3.151321130191815
-0.15458405544052448,0,-0.5317041367195777
0.8315007190262329,0,0.47212429036300363
-0.15529033724538993,1,1.9189266419720878
-0.5953737188875555,0,-1.3861290651528309
-1.5492227961846745,0,-4.5661330379093314
-1.214178645408349,1,-2.0833395640283934
0.31020595051186867,0,0.8723139380823931
0.8814547611838727,1,4.481887339428198
-0.4192219442049485,0,-0.3969149083271859
1.2110145228246147,1,4.959148946528185
-0.9499173990791543,0,-0.11326394617634783
-0.39054061880285773,0,-0.462722468274811
-0.30614557978066753,0,-0.5685695060239334
1.5294137883044228,1,7.446657887290826
0.1336591268009524,0,-1.4873645188114746
-1.7984327892576848,0,-4.993040079632913
0.9516543052590125,0,4.162156533863114
1.8459275766278866,1,7.2946862509244195
-0.249740722101356,0,-0.6871776225786921
-0.8970823250462154,1,0.2907947052056072
0.8642574146844122,1,6.62515159934038
1.964264636717578,1,7.666027291894742
0.8487317539529187,0,0.8699940836447375
-1.6230063534626042,1,1.5212992388949744
0.7546818153724143,0,0.5116810984312739
0.404207387777017,1,3.9131382399800483
-0.9546303234392286,0,-3.228370111862991
1.2888178459492967,1,5.520443534273163
0.4383511487791551,1,3.0360454253312414
1.3149585925659324,0,2.7474043204957574
-1.0614761501138745,0,-1.6696571231505168
0.3987777443650246,0,-0.9050418613212922
-0.895094751738345,0,-0.97692929679142
0.2476669784889451,1,4.707565512925339
1.4772254502548916,1,7.202122868645384
-1.426417731629271,0,-3.4398738515028957
-1.3690011617125186,0,-3.145863712457761
0.9554746765375649,0,3.8120991216207183
-0.014122774929450736,1,1.2189083281970268
1.171263226152551,1,6.65544775521659
-0.8072847749628326,0,-2.764383890683235
0.05119059278271801,0,0.9537240041128371
0.6881288199152573,1,4.106721704748346
0.21020019004024018,1,4.232370436745862
-1.7887473286622233,0,-6.020353656716557
2.8225982562189467,1,8.363922219088114
0.21232448190251538,0,0.4177483643527115
-1.3404170855365174,1,1.0844873124165817
0.3141998925402421,1,4.321784152520858
0.42914504343949844,1,4.601977071320331
0.9939235745819641,1,6.345002749963933
0.9271449010588871,1,4.920885837039759
-0.213844545396523,0,0.07613749714463725
-1.7220796886360101,0,-4.884872195022943
0.4613630318039141,0,0.839392658555868
-1.6424160543297204,0,-4.2958896423181
1.2152446031855806,1,5.492583798396578
-0.7327579655150183,1,1.1020545411478042
0.6349603346555124,1,4.332842737407722
-0.6561688118438619,0,-2.348087011118383
-0.4920356621232251,1,1.6293091350245636
-0.8009698165942107,0,-1.8471584535902017
0.7160815269607016,1,3.69033952785842
-0.621346980719567,1,1.8640889586142295
0.7685320881911486,1,4.427650101484195
-0.5951903587280902,0,-1.2897721222960756
-0.2314182525053551,1,1.7561571287349493
0.03556493995924244,1,4.139407753233453
0.15382160591500038,0,1.3406697253065554
-0.9242043345531175,0,-3.3598996086665487
0.7038076493013575,1,5.28451829315485
-0.2713392059427344,0,0.7679235426889813
0.5439007373055086,1,3.4115731311223776
-0.016228269712760174,1,2.090474966360007
0.5864539004248975,0,2.2011942028565503
-0.4113417479801493,1,0.664467154690696
-0.7895980898743715,0,-2.7515081671780446
0.42685823443891907,0,0.052480351442764306
-0.49373383579925434,0,-0.4868502947073253
1.4587864497461098,1,5.954536365583023
0.06765670221171292,1,2.8845383507025386
-1.3736312777948312,0,-4.1824024332070024
-0.5854659534173516,1,2.6848486171654873
-0.999304539983591,0,-3.35764830849304
1.0729187803816422,1,4.274696895304798
0.7735405928586261,1,3.487059121464058
-0.06104329600330352,0,0.5410513945765743
0.2900737034003025,1,4.49104938499794
-0.08767944288821511,1,4.029355950231065
0.8604020506847176,1,3.8900318100995377
0.5198316428236619,1,4.068366962967955
0.6999757042225968,0,4.1772386681959786
-0.19184598017954668,1,2.218068434562146
-0.6315598047024772,0,-2.1423081446934313
0.665063085024205,0,1.641647992083445
1.5513403487142,0,4.408301645334421
1.1060104389334366,0,3.2782593183363025
1.5816587038801533,1,6.339715537328505
0.16203184887398447,1,2.820044332834106
-0.9699910923437538,0,-2.721437789027433
-0.8811871596044757,1,0.06694545721798362
1.3795698455137264,0,2.2141615374592756
-1.861943521870265,0,-2.8469072860421853
1.5047567056729299,1,6.35496714995663
-0.7876346695403152,0,-2.319329846727444
1.923389968356058,1,7.489388317107523
-0.07060179168104015,0,-0.2570144795452257
0.7225708222563542,1,5.241186825168166
2.3850463982662427,1,8.497424192007209
-0.33014780105565317,1,3.3139840267423715
-0.3469330231045722,0,-0.2695166785216109
-0.6948391990740592,1,1.072003391690634
-1.00178326919902,0,-3.1706927964939804
-0.3298243212352586,0,0.2603657329057363
-0.5548408623586052,0,-1.5491443436378693
-1.2502569641322268,0,-4.368393660684577
-0.21048110817797042,0,0.49486175284965517
0.4497865694317432,1,3.398137975166145
-0.8959054009285634,0,-1.3712627264881339
-0.16244980472660855,0,-2.9203921820294383
1.4065044745652089,1,6.147598675172255
-1.4195311411824185,0,-2.3888592522199996
1.9316672539366087,1,7.8342988649377725
-0.6740235729710011,0,-1.0869236447873876
0.20090410119253402,1,2.6003295162640643
1.2791631656965243,1,6.5456131410538285
1.5843402143895016,1,6.964602802964361
0.46982070361352135,0,1.4178858241024832
-0.6945055177749719,0,0.30301610971925586
-0.7828112727704574,0,-0.6524385451701671
-0.5748924185543153,0,-0.6452377012555132
1.8892565434644546,1,8.527760499566138
-0.3831455060827344,1,1.1329803728230403
0.32362741265593636,1,3.3378394452486395
-1.0437572273312183,0,-4.141974806636709
-1.1563438969091695,1,-1.160445104654062
0.026392224050975625,0,-0.8205532645303963
-0.3247443430450993,0,-0.8409854402126065
-0.2517056583568373,1,1.1457271567951097
-1.4790698179464894,0,-3.7368447314532416
-0.07348727297268369,0,-0.33774769055813725
1.5492701666334763,1,5.738946629452593
-0.8530379997134243,0,-0.6070081347531178
0.8974352077534063,1,3.9190623177413695
-3.464363387529948,0,-7.54358365505932
-0.8023451954199485,0,-4.260139210428772
-1.9103906545761233,0,-4.918209850013715
1.2362037222763187,1,4.8928844726498415
0.8787777249624776,1,4.542489594811202
-1.0343332701309726,1,2.224321280209143
0.2892771512026239,0,0.3762252659432067
1.2017094292909885,1,4.89972477615888
1.3571916895657465,1,6.8806150912776225
-0.4057906609732177,0,-1.3702235684668742
-2.20885617966597,0,-5.371427281640105
-0.8985399664629174,0,-3.160804472495699
0.7661445949242426,1,4.050145055247888
2.0988941738583806,1,7.459554632832934
-0.05432500157146972,1,3.6626206385330686
-0.6068217857125126,0,-1.7438842166469837
2.399361487599008,1,7.9501434754400035
0.40573265467062797,1,4.176151105279187
-1.227768005895328,0,-2.9899404940696295
-0.11890762008249302,1,3.276333747835094
0.999927646682684,1,5.018017883580086
-0.07037418432348097,1,2.7464930283512072
0.7943605856718889,1,5.407580098303084
-1.6050073669962046,0,-5.021871442316128
-1.434174142523057,0,-2.699212494246777
-0.7348560441436768,0,-1.8206964821539575
-0.28219338914525693,1,1.1935037140410094
0.3339488208716779,1,2.7264497463407276
0.6367602448296438,0,1.4925020461363225
2.466113812551176,1,8.615058720973883
-0.738556793132961,1,1.9082146391266783
-0.3139889991057074,1,1.9282755897218595
-0.7106552430052673,1,1.5264084563689426
1.0793883441063405,1,4.849849743851348
1.1339503928646468,1,5.81188000605656
-0.44765551919668095,0,0.19639714760188176
2.065745832203465,1,8.016236288426573
-0.708898996579918,0,-2.3252116553779634
1.0299178842136276,1,4.7109897605154885
1.4545225610004544,1,6.617535872618948
-1.361579793710026,0,-1.9946347161338653
0.5776322912009042,1,3.080486298413243
-2.7250460412553847,0,-6.86253278944251
0.8242123556335571,1,3.34665898348609
-1.1016058207050672,1,-0.16443676210409103
0.5674696139964819,1,4.681443398953928
0.7549886679706422,1,3.307096589833656
1.1201384795562868,1,5.355536652091281
0.8902153500676769,1,5.516057835102633
0.0558949924516098,1,3.270875572470458
-0.38047651115645,1,2.3877669893299496
-0.0743893300025954,1,1.8394300383270998
-1.116001514617138,0,-2.4998960827745473
-0.2116879494792853,0,-1.1292281002387208
-0.29069564828974975,0,-0.012709772069540604
-0.7882184938360826,0,-4.281197574264251
-1.7411932180918586,0,-4.642592423621775
-1.2769361176042486,1,-0.09346319917816123
-3.1501115504989277,0,-6.525846825684056
-0.3078791918928512,0,-0.6829009410058725
0.360498648299699,0,1.0895323724292956
-2.68256623797639,0,-6.330925366458109
0.2367147798379491,0,1.8448741501435366
-0.1224741611083615,0,-0.6880798149470335
-1.1767557617174709,0,-4.344990398671348
-0.4312052075813831,0,-2.672560295077931
1.0508041652173317,0,3.291205673253432
-0.9741890607301554,1,0.7877343424202412
0.0788510757517199,1,2.9407852202723386
0.34659590503529164,0,0.28039530100657706
-0.8222073064247665,0,-1.8746855610242985
1.0082710055912514,1,5.7304007407125335
0.4038409447856066,1,4.489432170014158
-0.2519109383554564,1,1.2615557236763335
2.363240471917498,1,7.143795613417715
1.0125784371851498,1,4.617919214255329
-1.6861608856878347,0,-5.566531073548738
-0.3891574044662397,0,-2.3758194456711808
2.4666426077773855,1,10.736342868828059
-0.9821814763409528,0,-4.7224556643115285
0.06633379283157867,0,0.6355391918840858
1.230993376626293,1,6.984481656067398
0.6523215877051296,0,2.6182686033525777
0.7964693457207853,1,5.268405381610643
0.7375913685167031,1,6.163888117045481
0.02539272665625731,1,4.846881547561826
-0.7923143927369756,0,-2.283017030935024
0.4347641924895456,1,4.534382181505207
-0.4027766270922433,0,0.2688525146240419
-0.4813512008599099,0,-2.065337289078247
1.4824718871365876,1,6.461271811130546
-0.3809959915768428,1,1.4216884482785914
1.70613040240663,1,7.726303982304123
0.2567663411488036,1,1.7438165995373514
-0.15914773147401648,0,1.0387576507791532
-1.8175617239089583,0,-4.010107745421714
2.1198557279384262,0,5.889580491346071
-0.0059695552544383025,0,-2.3782380392489544
-2.2707797945040977,0,-6.71708857995961
0.9877256321413548,1,6.959783250555768
-0.05019181203710062,1,2.6971145994893613
-0.9313254520997714,0,-4.0523775430172675
0.9311834148391834,0,2.549580694975641
-2.548732397035153,0,-5.692672888700989
-0.7140951943262096,0,-1.2537456057097334
-0.2994023926691449,1,2.1010888037209923
0.8521879471107873,1,6.266033461340349
2.2402515447315063,1,7.898616875958759
-0.24476881308231896,0,-0.07183300037696949
0.45994419480171905,1,4.284878130470337
2.748388294793152,1,9.737884391533205
0.004736807893943307,0,-0.36715472510671815
0.468199056023288,0,0.8269052466832223
-1.2373514975055364,1,-0.06112532753040913
1.9591671616419648,1,7.6051971057485295
-0.7129763448856498,0,-1.0493709503368107
0.26857129518005507,1,3.135442921706183
0.2402357871197975,0,2.1688804651392957
0.08533832201513372,1,2.6326772865430845
-0.43431367790342057,0,-0.16570341371494224
0.2413262450066115,0,1.5665324786127255
1.7573474752102989,1,7.559230853365026
2.280933975912983,1,8.779094920018737
-0.17514287392427544,1,1.8331757994801219
-0.44946328901126575,0,-1.6407296721711067
-0.8087644274274024,1,1.1978725275610906
2.686135606372313,1,9.67020341726304
0.12883489829682046,0,1.505171421732774
1.1150425695705213,1,5.3330166301776485
0.6966606412791607,1,4.347587142247765
2.208401698682708,1,6.856273639542881
-0.24770027808243517,0,0.024277168509571623
-1.1070683090262663,1,0.7855480493782688
1.8594517516870523,1,8.625711275210849
0.9033064446414645,1,6.291702381206365
0.4562831023212513,1,4.929654295254877
1.5351926264139368,1,7.669097516002944
0.5133304855482658,1,4.893394976731097
1.5699006906397102,1,7.688845042617418
0.246591895509006,0,-1.2254819733713407
0.9019488247018836,0,1.1550813499978108
0.526391325444487,0,0.052784288981998495
-0.32528373503022706,1,3.4569636733772344
-0.20539044333749268,0,-1.2964356657359484
-0.3928622153101874,1,1.3949822803822292
0.2654870953163329,1,3.6703750048806936
-0.45580240639850866,0,-2.3831854631171336
0.4358995641038497,1,4.470293689600329
0.40190156667265364,1,1.8743637139723233
0.2051541335730204,0,-0.6646043429914543
0.22251866973722093,1,3.755112862363439
-0.5661584224453049,0,-2.657032288880381
-0.281976367843725,0,0.5941721840277191
-1.6706088260128131,0,-4.13024262639839
-0.11986934630206782,1,3.832396766806464
-0.985811230121146,0,-2.1066114244497696
0.09985243078313219,1,3.2377013070154854
-0.7144891224134624,1,0.21721503901202033
-2.0506727984488626,0,-4.197535747822966
2.252442979668475,1,9.07236210817648
-0.2314293733456797,0,1.506074469191378
1.4470578616836998,0,4.446045022130445
-0.5269896985686852,0,-1.7148772227072309
1.6981164243082503,1,7.534712633621691
-1.151697863418251,0,-2.4571066811879354
0.17603157585555332,1,4.603037235873382
-1.09228941964754,1,1.5911464112406588
2.6007431886278556,1,9.339882673309223
-0.24926147473847923,0,-1.8386747653204183
0.8284525529557684,1,3.2172927633112347
0.45057742631884107,0,-0.013105893921922185
-0.02551562678531521,1,2.3444344872644862
0.5177198645830227,0,2.7986350309479646
1.359172938665253,0,4.9174378355209925
0.6682059310989432,1,5.630674881902285
0.16245487327892852,1,4.636536057009298
0.5193229379783495,0,0.5909146093130282
1.9150386855327848,1,6.272280941780374
-0.41681037307902324,0,-2.048554479058972
-1.85388690464819,0,-6.669535829214274
-1.096500970645271,0,-3.855207678348669
-1.0221235077722362,0,-3.061255745806007
-0.8812796363733184,1,0.9635045918089997
-0.8469069815160023,1,1.0181897971950766
-0.023599575149028402,0,-0.74863556538127
0.24741792889379782,0,1.1874927606519172
0.23667172545886705,0,-0.07876037075735054
-0.7302779135251883,0,-1.8156500831723992
0.9939000677948053,1,4.374767927373893
0.5344558217785341,1,5.424806866490718
1.5813086374574774,0,3.9741062190795513
0.8467610404467162,0,2.795727617084184
-0.34953175858877167,0,-2.0900227835916914
1.3054883036324958,0,3.438144930296323
0.27358608631285514,0,1.2562989404709972
0.7979786188805502,1,2.9510792350326835
0.7204297346973361,1,5.969171338346691
-0.12431983327974098,1,1.4397758326894097
0.10327038043060505,1,3.4690761665333434
-0.1313746320541986,1,4.45926633794445
-0.8529462882415292,0,-1.1774627082681417
-2.144694777955665,0,-6.851674864393423
-0.6938055527670159,0,-1.912548984498144
0.199165656466386,1,4.73134389789868
1.0855848792237237,0,1.8971871822326323
0.7959899884483054,1,4.6300952290089805
-0.2796130949882382,0,-1.0869151238450612
-0.6801766338202929,0,-1.1304026588282787
-0.17987419129288437,1,1.0133230934370483
