feature_1,feature_2,label
-0.2355191528091614,0.11602496867881815,normal
-0.3510265469386762,-0.1638310732988841,normal
0.3101104625121982,2.188653864152494,anomaly
-2.094771555660146,3.07607610489352,anomaly
1.7303906317569044,1.9723210767676855,anomaly
-2.0946959463800052,-3.278980933236138,anomaly
-3.4171483899543738,1.1761324786533756,anomaly
-2.799980940538436,3.9935316031564314,anomaly
3.6883812883246554,-3.766585944394465,anomaly
1.8004607075141692,-1.9138235702741353,anomaly
-1.272801720715754,-2.077516503678283,anomaly
2.644364984871028,3.1500186060365634,anomaly
-3.676787545958078,-1.8396950945835862,anomaly
-0.4104123014553194,0.17457625267207,anomaly
-3.298824974852267,2.6402255438062294,anomaly
3.4718391964405697,-0.7770793362672004,anomaly
2.8578726381281054,1.410839120508518,anomaly
0.7339488886444512,2.5524011995180818,anomaly
-0.21576306325978045,0.38172852784750955,anomaly
-1.8026731231247082,1.6974780777688157,anomaly
-2.727502386015381,-2.0547074821563216,anomaly
-0.16063236629228506,-0.9175001132957261,anomaly
