feature_1,feature_2,label
-1.9934990540610464,-1.2732329614213416,normal
-1.0671127444276216,-1.7630835395441062,normal
-1.8616546003349905,-1.5864083754819882,normal
-1.6761557309496538,-1.2384850717959872,normal
-1.8700586028757882,-1.6090885641113448,normal
-2.351026546938676,-2.163831073298884,normal
-2.595651748601324,-1.6717231956830851,normal
-2.2200222433484917,-1.9346297113569544,normal
-0.9280279553373372,-1.6830404888409944,normal
-1.2793633554669421,-2.7179310755897195,normal
-1.9678599904522687,-2.538872388964653,normal
-1.542298941148963,-1.8356244451701578,normal
-1.7065714530998648,-0.9047721870950107,normal
-2.3651833158585682,-1.8917707052090125,normal
-1.1172728798594516,-1.7975091445195222,normal
-2.9593856076495206,-2.0132569377246083,normal
-2.196054076566079,-2.7317574740660593,normal
-2.2426817739145517,-1.9590629303068388,normal
-2.05782414119412,-2.1505518477946444,normal
-2.4042468014465936,-2.250878521792268,normal
-1.851939861467712,-1.8694723639100554,normal
-1.59356894058052,-1.685185579038194,normal
-1.4584743784123615,-1.4730989739825486,normal
-2.535446249030556,-1.7587637923784074,normal
-1.1837943480341824,-2.7150706889803162,normal
-2.3003193449594024,-2.1458468748966384,normal
-1.5502000622833747,-1.8463502395616953,normal
-1.687166326117497,-2.4285787782081414,normal
-2.4873408351136606,-1.606457698128774,normal
-2.5311518568630524,-1.7632037846824091,normal
-3.0125712933288034,-1.9067728426152861,normal
-1.593241391315165,-2.6154321582169775,normal
-1.267175615539223,-2.112888150243268,normal
-3.620633670034536,-2.512193820667145,normal
-2.386412607268786,-2.1184093033700044,normal
-1.6307667100022947,-1.9143158594050147,normal
-2.553167487003014,-2.5981033120403354,normal
-2.231708846406231,-2.2328648767851282,normal
-2.3400123607892453,-1.8838731514194982,normal
-1.593737088802901,-1.3218799857145886,normal
-2.3576518546299843,-1.660201125532662,normal
-1.7145547446534164,-1.4322171799097005,normal
-2.157634622320173,-1.6205153897533662,normal
-2.0173558848526216,-2.584339018809766,normal
-1.7516429234943836,-2.069132150585592,normal
-1.4285885927424897,-1.6240334836566128,normal
-2.109835943918756,-1.8214437142441269,normal
-1.7633811877132275,-2.0364144563284365,normal
-1.8712248046386177,-2.037222957883084,normal
-2.6640930244492154,-1.9015693820654382,normal
-2.6304419771675227,-1.541069026472612,normal
-1.7475063605097714,-1.5671224029149393,normal
-1.913409537074409,-1.8073413101355815,normal
-2.8037416172806138,-1.907683070733848,normal
-2.117076687361668,-2.1170684784745903,normal
-2.1040611251786374,-2.246500467329416,normal
-2.4597121171169016,-1.2250327974912303,normal
-1.8379580153026025,-2.1925411402081583,normal
-2.4540120377606054,-2.706151850667646,normal
-1.420702210496298,-2.4103411591758555,normal
-2.6888346839785457,-2.4689125199575614,normal
-1.0569070493947348,-1.9127110935840805,normal
-1.6044840264784765,-2.4546937273973697,normal
-2.4634652357890414,-2.0297626780309,normal
-2.239587118922645,-2.0928294883319087,normal
-2.294682378472106,-1.5751989514894877,normal
-1.2103935922463043,-1.6162826354235456,normal
-2.264880101883519,-1.743366283443322,normal
-0.9389219014936834,-1.4837673697244265,normal
-2.132328416618978,-0.6399154167051906,normal
-1.9501743174561794,-2.2517378270580997,normal
-2.862458916256516,-2.281143764620486,normal
-3.3098725520448724,-1.589048747812388,normal
-1.8595040661324838,-2.311349759910297,normal
-2.419608761611319,-2.1546061879256073,normal
-2.12628407569658,-2.6238915909824247,normal
-2.775331715533066,-1.9657185125969863,normal
-2.3384610001529795,-1.6941618555795661,normal
-1.9974432716787696,-2.1172935666875734,normal
-1.8929531279348981,-2.6228693893559942,normal
-1.900470152213265,-2.3001084385793975,normal
-1.9541196117322488,-2.993784457300446,normal
-1.206991591927324,-2.6189077494134247,normal
-1.9514612253259798,-1.5156775047335553,normal
-1.879018864216983,-2.956640122328899,normal
-1.4184181239225202,-1.9948834694902065,normal
-1.7424823663956701,-1.7431070245438955,normal
-2.618475355439041,-2.6602283065421384,normal
-2.7596849829770065,-2.2421170364331258,normal
-1.3665444254066887,-2.3538347328093905,normal
-1.5887275439484054,-2.610421824985511,normal
-1.7390292171915511,-1.8515076633834069,normal
-2.1117313926629255,-1.642999752953954,normal
-2.038550854707052,-1.829424012591678,normal
-1.819181987476183,-2.322559877302562,normal
-2.234737192967476,-1.7287199782070177,normal
-2.2374726555804783,-2.326664616286856,normal
-2.5754967887111513,-1.812150990827164,normal
-1.5229991182533988,-1.674304374347101,normal
-2.096180482390561,-1.8492263288331938,normal
-1.2610529776292418,-2.2591351091368237,normal
-2.39626036921635,-2.0573682207334496,normal
-1.9564764658809144,-2.1495036752329337,normal
-1.9698848950294867,-0.7683789437573569,normal
-2.330893232384194,-1.573783332601888,normal
-1.943241327374376,-1.6689346627394768,normal
-2.0806428558330046,-1.7979745715927309,normal
-1.778090285926886,-1.6126829732853316,normal
-2.1226940580014353,-2.3768680821787447,normal
-2.6001482035278882,-2.167250617920474,normal
-1.8281908552157693,-2.881520077681367,normal
-2.0758925475177916,-1.7058413967577117,normal
-1.9650989575049906,-2.19265679843088,normal
-2.3916266461681186,-2.1610307581028376,normal
-1.977214080048093,-2.3258001738029086,normal
-2.3008533061146985,-1.073860907745531,normal
-0.8426707166632457,-2.9336325962958743,normal
-1.5183119353778392,-1.7936095365317508,normal
-2.171357258263385,-2.4011386346108097,normal
-2.4233968590342023,-2.757423612342932,normal
-1.8534637633506594,-2.357175709013184,normal
-1.4845002387520245,-1.5343599404419006,normal
-1.8862700326979354,-1.3464286228587858,normal
-2.506415560167212,-1.842876333702363,normal
-1.8747535748270616,-1.826775895251512,normal
-1.970895640777,-2.5714851489153117,normal
-1.8955682024976224,-2.979835061939888,normal
-2.4447572148127614,-2.4079051424827194,normal
-1.6568699048127433,-2.806357935594826,normal
-1.588969920002755,-1.0516035086730264,normal
-1.2986028445319504,-2.7009255313961402,normal
-0.9334833126718667,-2.976043899761251,normal
-2.006748612368967,-2.5288554644779504,normal
-1.834368284298218,-1.5122274364388204,normal
-1.742476156846976,-0.0736342546726394,normal
-1.8214922570174763,-2.346454797630327,normal
-2.739260995183714,-2.3599221041973544,normal
-2.2721913622625913,-1.9445387051450669,normal
-2.235965932894717,-1.455524701516317,normal
-1.9662358976560381,-2.712374093106728,normal
-2.017913019554976,-1.217678172092997,normal
-2.2232574760335106,-1.5718006028382638,normal
-1.819302197245793,-1.2309817167670154,normal
-2.4419287181005664,-1.923137447027236,normal
-1.8211063198258584,-1.7196077368158829,normal
-2.4907543255239757,-1.7689482628683646,normal
-4.450254642009034,0.8796245862619116,anomaly
-0.607943194473247,1.343201589914381,anomaly
-5.676485827462784,2.458988727317612,anomaly
4.198675702044248,0.28968358477695855,anomaly
4.090083835111358,-1.2040481672440713,anomaly
-5.05290889420718,-1.4694699537703482,anomaly
-0.643579340140656,4.386452424118218,anomaly
-1.9834018420177877,-2.2187900960530036,anomaly
4.656209213812575,-2.9884079608023413,anomaly
1.70935842721161,-2.0803954449451267,anomaly
5.417470676215151,-3.7245008866391975,anomaly
2.687259406496171,0.6007693111909589,anomaly
5.74449383689285,5.928677253592076,anomaly
3.5243772050871502,-4.758527212640017,anomaly
-0.37191666807947854,4.254155677278344,anomaly
1.6617994930952271,4.547632721809451,anomaly
3.5923945199457528,-2.244474232376665,anomaly
-3.65921544754059,-2.129233207847949,anomaly
2.351339892642944,-0.22722028629314472,anomaly
-5.473821547893723,2.9097237826341917,anomaly
-5.463637602517641,-1.088348860225267,anomaly
-0.4525875105417798,0.03632221853770368,anomaly
-4.330909341115061,2.9734821757013226,anomaly
4.1924667638574835,2.3748066214716914,anomaly
5.412847849693252,-2.9099923274456887,anomaly
-4.071238873358661,-5.192456867072696,anomaly
2.6582368309686615,-4.054712753635874,anomaly
5.2581770968978425,1.180205718323279,anomaly
3.64962799556692,-0.7836190433578949,anomaly
2.818150366463424,-0.6761864233258805,anomaly
